x,y,soilBaseQuality,sunlight,nutrients,pH,organicMatter,compaction,salinity
23,92,0.56,0.8,0.59,0.61,0.52,0.62,0.36
23,93,0.39,0.92,0.4,0.59,0.36,0.47,0.13
23,94,0.83,0.9,0.6,0.6,0.54,0.46,0.54
23,95,0.51,0.62,0.55,0.25,0.49,0.27,0.34
23,96,0.39,0.76,0.83,0.61,0.2,0.93,0.38
23,97,0.32,0.49,0.31,0.31,0.14,0.74,0.53
23,98,0.69,0.72,0.89,0.21,0.22,0.41,0.54
23,99,0.68,0.54,0.67,0.31,0.17,0.89,0.54
24,0,0.5,0.85,0.39,0.44,0.39,0.91,0.47
24,1,0.34,0.72,0.33,0.57,0.37,0.81,0.47
24,2,0.55,0.65,0.62,0.31,0.38,0.69,0.72
24,3,0.49,0.56,0.44,0.26,0.15,0.48,0.45
24,4,0.71,1.0,0.48,0.52,0.49,0.53,0.5
24,5,0.66,0.44,0.45,0.69,0.29,0.54,0.84
24,6,0.52,0.43,0.69,0.5,0.31,0.91,0.24
24,7,0.43,0.53,0.63,0.55,0.6,0.77,0.64
24,8,0.89,0.98,0.35,0.48,0.21,0.42,0.45
24,9,0.57,0.99,0.62,0.59,0.27,0.67,0.72
24,10,0.71,0.79,0.77,0.69,0.42,0.65,0.4
24,11,0.38,0.93,0.35,0.47,0.53,0.81,0.33
24,12,0.59,0.53,0.83,0.41,0.12,0.27,0.26
24,13,0.32,0.98,0.65,0.63,0.45,0.73,0.75
24,14,0.6,0.49,0.87,0.68,0.56,0.45,0.64
24,15,0.88,0.46,0.39,0.26,0.28,0.3,0.16
24,16,0.53,0.47,0.9,0.49,0.21,0.75,0.64
24,17,0.32,0.74,0.69,0.6,0.42,0.45,0.13
24,18,0.32,0.87,0.64,0.47,0.19,0.75,0.24
24,19,0.53,0.62,0.61,0.4,0.26,0.32,0.54
24,20,0.4,0.99,0.31,0.53,0.54,0.94,0.45
24,21,0.31,0.66,0.86,0.34,0.37,0.8,0.73
24,22,0.75,0.49,0.69,0.37,0.1,0.42,0.56
24,23,0.58,0.68,0.35,0.7,0.23,0.76,0.82
24,24,0.47,0.81,0.31,0.52,0.39,0.3,0.74
24,25,0.84,0.9,0.33,0.64,0.31,0.69,0.36
24,26,0.37,0.68,0.67,0.6,0.41,0.24,0.73
24,27,0.87,0.76,0.67,0.53,0.47,0.45,0.75
24,28,0.49,0.56,0.6,0.62,0.31,0.93,0.83
24,29,0.83,0.79,0.48,0.34,0.59,0.29,0.11
24,30,0.66,0.99,0.62,0.52,0.55,0.65,0.76
24,31,0.8,0.43,0.61,0.5,0.08,0.25,0.15
24,32,0.89,0.93,0.31,0.51,0.2,0.7,0.5
24,33,0.47,0.74,0.47,0.28,0.22,0.41,0.41
24,34,0.88,0.55,0.33,0.34,0.15,0.43,0.79
24,35,0.53,0.97,0.84,0.34,0.22,0.45,0.4
24,36,0.53,0.69,0.74,0.5,0.28,0.35,0.55
24,37,0.5,0.6,0.9,0.69,0.08,0.91,0.62
24,38,0.62,0.51,0.48,0.68,0.12,0.88,0.11
24,39,0.39,0.55,0.83,0.31,0.1,0.85,0.54
24,40,0.63,0.9,0.66,0.35,0.08,0.28,0.49
24,41,0.63,0.77,0.57,0.22,0.31,0.38,0.55
24,42,0.76,0.95,0.43,0.4,0.23,0.66,0.16
24,43,0.8,0.54,0.74,0.62,0.56,0.93,0.14
24,44,0.56,0.47,0.84,0.66,0.11,0.65,0.23
24,45,0.48,0.4,0.44,0.32,0.56,0.45,0.75
24,46,0.46,0.7,0.41,0.33,0.1,0.81,0.37
24,47,0.42,1.0,0.72,0.31,0.39,0.3,0.43
24,48,0.33,0.82,0.89,0.38,0.19,0.86,0.39
24,49,0.51,0.59,0.75,0.6,0.5,0.93,0.64
24,50,0.46,0.93,0.47,0.52,0.08,0.93,0.29
24,51,0.88,0.87,0.55,0.59,0.57,0.31,0.15
24,52,0.63,0.41,0.53,0.49,0.08,0.61,0.38
24,53,0.51,0.89,0.81,0.33,0.18,0.64,0.65
24,54,0.65,0.58,0.76,0.31,0.31,0.35,0.79
24,55,0.38,0.49,0.65,0.2,0.47,0.61,0.14
24,56,0.57,0.54,0.46,0.59,0.57,0.68,0.71
24,57,0.68,0.68,0.86,0.62,0.29,0.45,0.15
24,58,0.59,0.65,0.69,0.58,0.47,0.44,0.35
24,59,0.54,0.57,0.88,0.24,0.45,0.25,0.12
24,60,0.9,0.5,0.65,0.58,0.36,0.92,0.78
24,61,0.83,0.86,0.79,0.22,0.43,0.8,0.63
24,62,0.67,0.99,0.79,0.25,0.07,0.77,0.38
24,63,0.64,0.87,0.5,0.42,0.29,0.22,0.38
24,64,0.67,0.58,0.88,0.44,0.48,0.67,0.58
24,65,0.42,0.55,0.31,0.61,0.31,0.34,0.17
24,66,0.54,0.53,0.76,0.54,0.53,0.7,0.21
24,67,0.32,0.48,0.88,0.28,0.51,0.67,0.74
24,68,0.59,0.73,0.5,0.31,0.52,0.84,0.25
24,69,0.63,0.76,0.69,0.34,0.12,0.39,0.64
24,70,0.44,0.82,0.64,0.26,0.18,0.22,0.27
24,71,0.88,0.81,0.76,0.34,0.07,0.89,0.17
24,72,0.85,0.58,0.82,0.56,0.59,0.88,0.78
24,73,0.73,0.6,0.66,0.32,0.18,0.54,0.78
24,74,0.62,0.81,0.79,0.62,0.25,0.26,0.55
24,75,0.82,0.61,0.49,0.43,0.2,0.57,0.45
24,76,0.38,0.53,0.44,0.36,0.07,0.59,0.51
24,77,0.77,0.62,0.56,0.41,0.19,0.82,0.41
24,78,0.37,0.56,0.71,0.55,0.1,0.74,0.67
24,79,0.78,0.45,0.41,0.46,0.27,0.25,0.67
24,80,0.47,0.9,0.71,0.2,0.58,0.73,0.71
24,81,0.83,0.91,0.54,0.66,0.43,0.3,0.49
24,82,0.87,0.53,0.78,0.23,0.44,0.27,0.7
24,83,0.39,0.44,0.32,0.67,0.3,0.5,0.22
24,84,0.58,0.84,0.7,0.21,0.5,0.26,0.12
24,85,0.89,0.53,0.69,0.59,0.55,0.82,0.59
24,86,0.59,0.64,0.86,0.47,0.58,0.55,0.18
24,87,0.82,0.44,0.73,0.45,0.1,0.64,0.51
24,88,0.65,0.54,0.78,0.24,0.53,0.63,0.64
24,89,0.53,0.88,0.84,0.32,0.17,0.93,0.41
24,90,0.47,0.88,0.71,0.59,0.27,0.89,0.13
24,91,0.42,0.52,0.47,0.65,0.24,0.84,0.77
24,92,0.76,0.6,0.82,0.46,0.42,0.49,0.13
24,93,0.53,0.48,0.75,0.38,0.38,0.31,0.78
24,94,0.61,0.44,0.55,0.23,0.11,0.64,0.14
24,95,0.6,1.0,0.73,0.54,0.48,0.53,0.65
24,96,0.65,0.79,0.82,0.34,0.29,0.37,0.79
24,97,0.82,0.73,0.89,0.23,0.05,0.27,0.78
24,98,0.89,0.86,0.87,0.53,0.28,0.53,0.77
24,99,0.54,0.9,0.5,0.44,0.33,0.69,0.76
25,0,0.8,0.88,0.55,0.21,0.09,0.67,0.48
25,1,0.76,0.41,0.37,0.26,0.13,0.78,0.52
25,2,0.64,0.51,0.45,0.55,0.6,0.55,0.56
25,3,0.87,0.79,0.83,0.23,0.53,0.44,0.77
25,4,0.42,0.63,0.52,0.63,0.12,0.6,0.73
25,5,0.37,0.99,0.67,0.36,0.37,0.93,0.69
25,6,0.81,0.8,0.7,0.24,0.26,0.23,0.61
25,7,0.56,0.97,0.77,0.58,0.35,0.6,0.56
25,8,0.81,0.52,0.41,0.46,0.31,0.45,0.79
25,9,0.84,0.92,0.48,0.35,0.08,0.28,0.24
25,10,0.34,0.59,0.57,0.4,0.22,0.53,0.24
25,11,0.83,0.99,0.52,0.21,0.12,0.68,0.84
25,12,0.57,0.49,0.89,0.53,0.32,0.6,0.51
25,13,0.61,0.71,0.8,0.38,0.55,0.22,0.46
25,14,0.68,0.88,0.59,0.56,0.6,0.63,0.74
25,15,0.86,0.66,0.83,0.51,0.57,0.37,0.74
25,16,0.31,0.68,0.51,0.53,0.59,0.46,0.23
25,17,0.59,0.99,0.77,0.6,0.06,0.43,0.23
25,18,0.71,0.66,0.43,0.52,0.45,0.84,0.7
25,19,0.73,0.76,0.76,0.41,0.2,0.24,0.69
25,20,0.72,0.43,0.57,0.39,0.53,0.46,0.27
25,21,0.38,0.91,0.36,0.26,0.5,0.5,0.73
25,22,0.48,0.79,0.46,0.59,0.28,0.66,0.46
25,23,0.52,0.64,0.54,0.58,0.31,0.79,0.45
25,24,0.78,0.41,0.75,0.32,0.2,0.75,0.84
25,25,0.47,0.76,0.34,0.63,0.21,0.76,0.49
25,26,0.43,0.41,0.7,0.49,0.59,0.34,0.2
25,27,0.87,0.4,0.73,0.44,0.54,0.88,0.31
25,28,0.31,0.77,0.69,0.21,0.16,0.51,0.35
25,29,0.9,0.51,0.76,0.39,0.2,0.21,0.82
25,30,0.71,0.52,0.41,0.52,0.11,0.7,0.3
25,31,0.8,0.79,0.65,0.24,0.59,0.65,0.42
25,32,0.48,0.43,0.86,0.43,0.55,0.29,0.66
25,33,0.31,0.59,0.67,0.7,0.35,0.92,0.31
25,34,0.74,0.49,0.67,0.56,0.43,0.62,0.63
25,35,0.8,0.75,0.74,0.47,0.46,0.55,0.26
25,36,0.74,0.8,0.5,0.47,0.16,0.5,0.28
25,37,0.39,0.83,0.72,0.22,0.56,0.36,0.84
25,38,0.75,0.55,0.85,0.68,0.34,0.91,0.38
25,39,0.76,0.45,0.31,0.66,0.1,0.73,0.65
25,40,0.7,0.45,0.82,0.54,0.27,0.63,0.73
25,41,0.76,0.66,0.43,0.25,0.38,0.67,0.36
25,42,0.81,0.97,0.57,0.3,0.24,0.83,0.37
25,43,0.67,0.53,0.81,0.29,0.43,0.68,0.68
25,44,0.35,0.55,0.79,0.46,0.54,0.29,0.56
25,45,0.59,0.46,0.84,0.3,0.47,0.72,0.37
25,46,0.35,0.76,0.86,0.55,0.4,0.62,0.66
25,47,0.54,0.81,0.57,0.47,0.33,0.92,0.75
25,48,0.54,0.79,0.69,0.21,0.19,0.75,0.28
25,49,0.34,0.92,0.53,0.57,0.3,0.46,0.12
25,50,0.51,0.69,0.51,0.29,0.21,0.3,0.31
25,51,0.37,0.48,0.56,0.61,0.56,0.56,0.61
25,52,0.78,0.57,0.75,0.38,0.55,0.71,0.79
25,53,0.87,0.8,0.6,0.37,0.14,0.33,0.75
25,54,0.34,0.77,0.79,0.21,0.5,0.69,0.27
25,55,0.87,0.72,0.75,0.69,0.44,0.82,0.76
25,56,0.61,0.81,0.31,0.51,0.59,0.32,0.71
25,57,0.48,0.78,0.68,0.41,0.3,0.73,0.65
25,58,0.35,0.93,0.56,0.25,0.45,0.25,0.62
25,59,0.6,0.75,0.57,0.55,0.33,0.21,0.71
25,60,0.78,0.87,0.79,0.34,0.09,0.22,0.75
25,61,0.72,0.55,0.63,0.69,0.08,0.67,0.71
25,62,0.33,0.81,0.83,0.68,0.12,0.93,0.19
25,63,0.34,0.94,0.73,0.57,0.21,0.78,0.64
25,64,0.54,0.63,0.63,0.69,0.19,0.39,0.73
25,65,0.48,0.87,0.75,0.25,0.45,0.25,0.24
25,66,0.44,0.83,0.32,0.34,0.44,0.66,0.26
25,67,0.47,0.44,0.32,0.33,0.58,0.2,0.69
25,68,0.78,0.75,0.35,0.24,0.22,0.79,0.36
25,69,0.86,0.48,0.56,0.69,0.57,0.38,0.4
25,70,0.54,0.98,0.44,0.23,0.39,0.42,0.38
25,71,0.84,0.89,0.89,0.63,0.32,0.46,0.26
25,72,0.49,0.47,0.63,0.58,0.42,0.77,0.8
25,73,0.59,0.47,0.7,0.39,0.44,0.4,0.7
25,74,0.44,0.76,0.47,0.21,0.14,0.41,0.29
25,75,0.68,0.61,0.49,0.2,0.46,0.61,0.18
25,76,0.89,0.42,0.5,0.3,0.45,0.55,0.38
25,77,0.66,0.72,0.72,0.45,0.6,0.92,0.41
25,78,0.51,0.63,0.58,0.43,0.55,0.4,0.11
25,79,0.69,0.46,0.61,0.49,0.43,0.27,0.77
25,80,0.37,0.88,0.66,0.59,0.44,0.61,0.74
25,81,0.83,0.95,0.76,0.39,0.57,0.34,0.74
25,82,0.6,0.85,0.35,0.28,0.58,0.51,0.7
25,83,0.57,0.89,0.77,0.6,0.5,0.34,0.65
25,84,0.65,0.53,0.64,0.37,0.47,0.86,0.58
25,85,0.67,0.56,0.7,0.34,0.11,0.45,0.82
25,86,0.34,0.53,0.5,0.58,0.51,0.78,0.63
25,87,0.71,0.86,0.55,0.67,0.19,0.91,0.57
25,88,0.45,0.97,0.44,0.66,0.36,0.91,0.69
25,89,0.73,0.83,0.89,0.27,0.27,0.59,0.28
25,90,0.79,0.93,0.6,0.45,0.24,0.94,0.83
25,91,0.78,0.78,0.9,0.25,0.22,0.69,0.11
25,92,0.63,0.63,0.59,0.68,0.52,0.3,0.59
25,93,0.61,0.66,0.43,0.31,0.47,0.87,0.16
25,94,0.39,0.45,0.6,0.3,0.34,0.55,0.74
25,95,0.77,0.42,0.32,0.64,0.42,0.31,0.83
25,96,0.46,0.82,0.84,0.68,0.59,0.79,0.41
25,97,0.6,0.66,0.79,0.55,0.27,0.67,0.74
25,98,0.47,0.73,0.74,0.26,0.35,0.86,0.35
25,99,0.38,0.73,0.67,0.44,0.34,0.82,0.22
26,0,0.68,0.57,0.65,0.61,0.56,0.44,0.31
26,1,0.33,0.69,0.9,0.49,0.24,0.39,0.33
26,2,0.75,0.68,0.47,0.27,0.59,0.75,0.57
26,3,0.49,0.63,0.77,0.29,0.22,0.63,0.7
26,4,0.3,0.89,0.65,0.63,0.11,0.25,0.25
26,5,0.61,0.67,0.89,0.46,0.16,0.34,0.17
26,6,0.33,0.76,0.8,0.55,0.28,0.31,0.27
26,7,0.47,0.94,0.9,0.39,0.41,0.64,0.32
26,8,0.72,0.92,0.65,0.47,0.33,0.26,0.31
26,9,0.34,0.93,0.42,0.69,0.26,0.36,0.26
26,10,0.8,0.56,0.6,0.36,0.36,0.61,0.45
26,11,0.3,0.42,0.73,0.54,0.51,0.3,0.74
26,12,0.45,0.56,0.76,0.29,0.51,0.39,0.18
26,13,0.74,0.57,0.3,0.26,0.45,0.88,0.75
26,14,0.49,0.95,0.6,0.59,0.57,0.72,0.47
26,15,0.36,0.79,0.44,0.62,0.37,0.43,0.6
26,16,0.52,0.45,0.82,0.53,0.05,0.86,0.71
26,17,0.46,0.48,0.39,0.28,0.21,0.39,0.33
26,18,0.81,0.49,0.7,0.32,0.23,0.64,0.82
26,19,0.49,0.78,0.46,0.66,0.35,0.48,0.16
26,20,0.77,0.84,0.51,0.34,0.55,0.76,0.5
26,21,0.84,0.92,0.86,0.61,0.51,0.48,0.29
26,22,0.56,0.96,0.44,0.34,0.18,0.39,0.41
26,23,0.85,0.52,0.36,0.67,0.34,0.66,0.44
26,24,0.53,0.59,0.34,0.66,0.41,0.76,0.79
26,25,0.88,0.54,0.6,0.22,0.59,0.6,0.43
26,26,0.35,0.62,0.69,0.59,0.07,0.74,0.62
26,27,0.71,0.95,0.5,0.28,0.31,0.52,0.81
26,28,0.6,0.75,0.71,0.31,0.59,0.8,0.47
26,29,0.53,0.84,0.34,0.43,0.59,0.64,0.41
26,30,0.68,0.69,0.81,0.49,0.23,0.35,0.83
26,31,0.72,0.42,0.79,0.36,0.05,0.87,0.72
26,32,0.3,0.44,0.89,0.49,0.37,0.83,0.8
26,33,0.4,0.72,0.86,0.29,0.53,0.92,0.4
26,34,0.73,0.83,0.51,0.21,0.23,0.63,0.62
26,35,0.7,0.53,0.54,0.49,0.56,0.71,0.29
26,36,0.88,0.83,0.75,0.46,0.23,0.85,0.75
26,37,0.76,0.89,0.38,0.54,0.39,0.24,0.8
26,38,0.87,0.65,0.49,0.52,0.45,0.88,0.3
26,39,0.72,0.85,0.37,0.65,0.24,0.4,0.18
26,40,0.48,0.64,0.57,0.43,0.24,0.24,0.25
26,41,0.36,0.81,0.63,0.2,0.31,0.38,0.57
26,42,0.77,0.86,0.43,0.52,0.51,0.64,0.3
26,43,0.69,1.0,0.32,0.54,0.11,0.24,0.58
26,44,0.33,0.61,0.73,0.46,0.4,0.2,0.36
26,45,0.52,0.65,0.31,0.54,0.42,0.68,0.79
26,46,0.87,0.5,0.88,0.36,0.36,0.54,0.44
26,47,0.6,0.52,0.43,0.27,0.56,0.83,0.47
26,48,0.56,0.82,0.7,0.53,0.38,0.39,0.36
26,49,0.57,0.95,0.56,0.32,0.4,0.41,0.15
26,50,0.43,0.64,0.34,0.43,0.38,0.26,0.47
26,51,0.52,0.51,0.58,0.45,0.45,0.6,0.68
26,52,0.52,0.57,0.61,0.44,0.12,0.47,0.81
26,53,0.33,0.67,0.81,0.5,0.54,0.45,0.16
26,54,0.76,0.57,0.74,0.21,0.07,0.54,0.7
26,55,0.55,0.54,0.35,0.69,0.4,0.84,0.3
26,56,0.79,0.84,0.43,0.56,0.39,0.28,0.72
26,57,0.81,0.4,0.49,0.41,0.16,0.59,0.36
26,58,0.43,0.72,0.37,0.3,0.07,0.35,0.19
26,59,0.69,0.88,0.57,0.24,0.13,0.36,0.56
26,60,0.58,0.56,0.89,0.54,0.2,0.39,0.77
26,61,0.83,0.76,0.61,0.36,0.54,0.54,0.24
26,62,0.43,0.8,0.75,0.31,0.52,0.57,0.12
26,63,0.71,0.79,0.71,0.39,0.09,0.85,0.76
26,64,0.66,0.67,0.81,0.5,0.21,0.87,0.62
26,65,0.48,0.61,0.43,0.54,0.54,0.64,0.71
26,66,0.38,0.9,0.75,0.52,0.18,0.41,0.14
26,67,0.69,0.86,0.83,0.63,0.6,0.81,0.77
26,68,0.74,0.59,0.4,0.31,0.19,0.79,0.41
26,69,0.49,0.46,0.51,0.52,0.46,0.8,0.77
26,70,0.69,0.44,0.88,0.25,0.28,0.21,0.15
26,71,0.54,0.46,0.77,0.47,0.12,0.77,0.76
26,72,0.73,0.75,0.47,0.49,0.19,0.84,0.61
26,73,0.42,0.43,0.64,0.31,0.42,0.65,0.52
26,74,0.83,0.6,0.54,0.4,0.24,0.76,0.15
26,75,0.47,0.85,0.59,0.61,0.38,0.78,0.62
26,76,0.52,0.58,0.51,0.27,0.16,0.58,0.55
26,77,0.33,0.86,0.47,0.42,0.3,0.81,0.64
26,78,0.37,0.85,0.7,0.67,0.33,0.79,0.64
26,79,0.61,0.55,0.77,0.45,0.28,0.89,0.43
26,80,0.46,0.84,0.82,0.56,0.16,0.89,0.25
26,81,0.8,0.85,0.39,0.61,0.3,0.6,0.79
26,82,0.31,0.64,0.79,0.3,0.43,0.22,0.79
26,83,0.53,0.53,0.45,0.31,0.58,0.21,0.26
26,84,0.5,0.71,0.56,0.58,0.48,0.9,0.57
26,85,0.31,0.95,0.84,0.58,0.14,0.45,0.25
26,86,0.37,0.78,0.57,0.23,0.2,0.48,0.75
26,87,0.55,0.5,0.42,0.36,0.09,0.55,0.17
26,88,0.6,0.81,0.4,0.4,0.12,0.4,0.84
26,89,0.54,0.66,0.58,0.61,0.19,0.64,0.56
26,90,0.62,0.75,0.76,0.41,0.16,0.79,0.12
26,91,0.66,0.84,0.9,0.66,0.17,0.39,0.76
26,92,0.31,0.71,0.77,0.7,0.18,0.76,0.61
26,93,0.58,0.89,0.83,0.59,0.22,0.7,0.62
26,94,0.88,0.83,0.75,0.53,0.12,0.59,0.31
26,95,0.61,0.77,0.84,0.4,0.2,0.44,0.35
26,96,0.71,0.49,0.35,0.23,0.43,0.85,0.79
26,97,0.49,0.9,0.86,0.49,0.18,0.5,0.58
26,98,0.76,0.96,0.54,0.38,0.14,0.48,0.11
26,99,0.76,0.48,0.85,0.38,0.09,0.68,0.35
27,0,0.61,0.69,0.35,0.54,0.32,0.89,0.55
27,1,0.89,0.56,0.73,0.43,0.51,0.58,0.21
27,2,0.38,0.85,0.74,0.58,0.08,0.74,0.17
27,3,0.31,0.83,0.9,0.4,0.35,0.54,0.14
27,4,0.76,0.48,0.76,0.28,0.41,0.36,0.57
27,5,0.78,0.93,0.53,0.43,0.38,0.29,0.34
27,6,0.37,0.51,0.63,0.68,0.53,0.3,0.38
27,7,0.46,0.88,0.52,0.6,0.53,0.22,0.15
27,8,0.31,0.67,0.42,0.3,0.08,0.61,0.65
27,9,0.48,0.6,0.45,0.4,0.25,0.3,0.68
27,10,0.76,0.49,0.43,0.66,0.42,0.85,0.72
27,11,0.61,0.5,0.63,0.26,0.57,0.94,0.59
27,12,0.51,0.8,0.84,0.33,0.49,0.57,0.68
27,13,0.52,0.73,0.85,0.33,0.15,0.54,0.53
27,14,0.3,0.47,0.33,0.49,0.2,0.46,0.47
27,15,0.48,0.47,0.35,0.41,0.47,0.68,0.29
27,16,0.69,0.44,0.45,0.24,0.31,0.66,0.14
27,17,0.88,0.85,0.45,0.51,0.35,0.46,0.32
27,18,0.81,0.83,0.36,0.25,0.38,0.46,0.61
27,19,0.31,0.44,0.53,0.5,0.11,0.68,0.8
27,20,0.84,0.74,0.65,0.45,0.52,0.62,0.29
27,21,0.77,0.45,0.65,0.45,0.52,0.74,0.6
27,22,0.77,0.94,0.63,0.23,0.31,0.91,0.46
27,23,0.57,0.94,0.5,0.52,0.39,0.78,0.57
27,24,0.54,0.82,0.72,0.42,0.41,0.43,0.1
27,25,0.48,0.96,0.8,0.41,0.15,0.77,0.19
27,26,0.34,0.89,0.51,0.5,0.11,0.54,0.26
27,27,0.44,0.9,0.35,0.5,0.06,0.78,0.77
27,28,0.45,0.74,0.48,0.21,0.55,0.86,0.13
27,29,0.59,0.58,0.38,0.26,0.24,0.39,0.53
27,30,0.75,0.53,0.58,0.32,0.1,0.38,0.8
27,31,0.58,0.6,0.39,0.54,0.31,0.52,0.59
27,32,0.33,0.78,0.58,0.49,0.09,0.24,0.46
27,33,0.87,0.5,0.43,0.58,0.1,0.71,0.39
27,34,0.87,0.56,0.74,0.57,0.32,0.76,0.57
27,35,0.77,0.68,0.32,0.63,0.33,0.46,0.46
27,36,0.89,0.54,0.63,0.39,0.37,0.55,0.63
27,37,0.63,0.75,0.4,0.37,0.41,0.64,0.56
27,38,0.88,0.95,0.3,0.62,0.42,0.26,0.53
27,39,0.35,0.85,0.82,0.32,0.29,0.73,0.82
27,40,0.52,0.8,0.7,0.43,0.4,0.6,0.73
27,41,0.44,0.75,0.36,0.3,0.22,0.67,0.56
27,42,0.42,0.69,0.7,0.66,0.29,0.74,0.5
27,43,0.38,0.51,0.67,0.4,0.27,0.71,0.64
27,44,0.67,0.94,0.58,0.31,0.23,0.27,0.7
27,45,0.77,0.55,0.55,0.55,0.18,0.79,0.32
27,46,0.65,0.45,0.83,0.32,0.09,0.66,0.6
27,47,0.39,0.85,0.45,0.67,0.33,0.74,0.2
27,48,0.79,0.51,0.54,0.38,0.35,0.4,0.42
27,49,0.68,0.62,0.5,0.53,0.23,0.37,0.8
27,50,0.53,0.42,0.76,0.37,0.59,0.82,0.34
27,51,0.7,0.48,0.85,0.6,0.36,0.49,0.22
27,52,0.46,0.5,0.81,0.65,0.54,0.63,0.21
27,53,0.51,0.43,0.78,0.59,0.36,0.61,0.4
27,54,0.85,0.79,0.89,0.62,0.15,0.64,0.27
27,55,0.47,0.9,0.72,0.25,0.59,0.25,0.42
27,56,0.58,0.62,0.75,0.66,0.54,0.43,0.64
27,57,0.83,0.92,0.89,0.51,0.31,0.25,0.77
27,58,0.72,0.53,0.3,0.63,0.18,0.56,0.18
27,59,0.34,0.6,0.68,0.54,0.17,0.88,0.68
27,60,0.39,0.49,0.74,0.3,0.49,0.49,0.18
27,61,0.3,0.77,0.85,0.5,0.09,0.79,0.38
27,62,0.68,0.65,0.83,0.25,0.4,0.42,0.85
27,63,0.57,0.77,0.81,0.55,0.4,0.84,0.15
27,64,0.38,0.86,0.87,0.4,0.15,0.51,0.12
27,65,0.87,0.73,0.62,0.28,0.44,0.47,0.35
27,66,0.62,0.78,0.3,0.69,0.44,0.72,0.81
27,67,0.45,0.96,0.31,0.65,0.24,0.58,0.12
27,68,0.6,0.58,0.63,0.65,0.32,0.45,0.27
27,69,0.71,0.62,0.56,0.59,0.51,0.24,0.55
27,70,0.35,0.83,0.57,0.55,0.34,0.32,0.28
27,71,0.46,0.77,0.54,0.53,0.39,0.78,0.14
27,72,0.78,0.51,0.85,0.25,0.28,0.89,0.14
27,73,0.58,0.63,0.52,0.65,0.13,0.33,0.52
27,74,0.63,0.68,0.81,0.64,0.6,0.63,0.52
27,75,0.56,0.65,0.84,0.57,0.34,0.23,0.63
27,76,0.33,0.51,0.6,0.66,0.24,0.42,0.2
27,77,0.4,0.95,0.57,0.48,0.44,0.54,0.47
27,78,0.57,0.86,0.76,0.42,0.39,0.75,0.55
27,79,0.43,0.69,0.72,0.68,0.18,0.23,0.27
27,80,0.33,0.81,0.5,0.43,0.53,0.79,0.51
27,81,0.81,0.94,0.36,0.52,0.09,0.35,0.63
27,82,0.89,0.48,0.46,0.39,0.38,0.77,0.84
27,83,0.78,0.55,0.38,0.52,0.31,0.67,0.55
27,84,0.81,0.73,0.48,0.56,0.23,0.45,0.75
27,85,0.45,0.88,0.46,0.51,0.5,0.74,0.73
27,86,0.88,0.42,0.68,0.46,0.41,0.38,0.81
27,87,0.42,0.99,0.87,0.35,0.47,0.36,0.64
27,88,0.87,0.67,0.71,0.52,0.28,0.25,0.26
27,89,0.9,0.62,0.86,0.65,0.57,0.49,0.32
27,90,0.73,0.58,0.77,0.2,0.24,0.27,0.69
27,91,0.89,0.5,0.74,0.27,0.34,0.51,0.49
27,92,0.64,0.87,0.55,0.26,0.56,0.21,0.29
27,93,0.46,0.97,0.49,0.66,0.1,0.32,0.59
27,94,0.56,0.65,0.81,0.53,0.11,0.9,0.78
27,95,0.66,0.97,0.84,0.68,0.6,0.8,0.37
27,96,0.34,0.89,0.57,0.49,0.58,0.38,0.55
27,97,0.67,0.69,0.31,0.43,0.47,0.74,0.54
27,98,0.89,0.8,0.78,0.6,0.32,0.7,0.2
27,99,0.41,0.66,0.47,0.28,0.33,0.33,0.17
28,0,0.78,0.74,0.31,0.39,0.19,0.48,0.77
28,1,0.84,0.43,0.78,0.43,0.29,0.89,0.8
28,2,0.87,0.82,0.61,0.35,0.29,0.75,0.78
28,3,0.88,0.43,0.71,0.39,0.07,0.77,0.4
28,4,0.61,0.89,0.85,0.24,0.3,0.62,0.32
28,5,0.89,0.89,0.62,0.3,0.31,0.7,0.81
28,6,0.75,0.54,0.6,0.37,0.42,0.58,0.76
28,7,0.4,0.59,0.47,0.6,0.33,0.76,0.71
28,8,0.59,0.69,0.48,0.29,0.52,0.75,0.35
28,9,0.73,0.76,0.78,0.37,0.25,0.22,0.58
28,10,0.45,0.57,0.57,0.23,0.28,0.67,0.66
28,11,0.68,0.76,0.4,0.48,0.36,0.67,0.53
28,12,0.7,0.58,0.36,0.51,0.16,0.25,0.55
28,13,0.4,0.43,0.58,0.63,0.27,0.51,0.67
28,14,0.64,0.4,0.58,0.61,0.43,0.87,0.68
28,15,0.76,0.46,0.69,0.34,0.28,0.92,0.28
28,16,0.6,0.88,0.58,0.27,0.55,0.79,0.39
28,17,0.31,0.98,0.39,0.28,0.39,0.31,0.69
28,18,0.31,0.66,0.6,0.68,0.13,0.48,0.3
28,19,0.51,0.71,0.84,0.54,0.32,0.34,0.79
28,20,0.86,0.49,0.4,0.22,0.47,0.69,0.73
28,21,0.44,0.73,0.71,0.27,0.4,0.78,0.77
28,22,0.68,0.49,0.66,0.44,0.54,0.86,0.32
28,23,0.43,0.77,0.75,0.3,0.46,0.85,0.18
28,24,0.49,0.96,0.39,0.6,0.08,0.27,0.18
28,25,0.81,0.52,0.86,0.49,0.11,0.29,0.52
28,26,0.74,0.86,0.67,0.51,0.41,0.88,0.33
28,27,0.36,0.41,0.81,0.43,0.18,0.83,0.3
