LandIndex,TileX,TileY,CropName,Growth,TimeToMature,SoilQuality
2214,22,13,Corn,0.57,83.9,0.8
2215,22,14,Wheat,0.81,63.3,0.78
2216,22,15,Rice,0.6,68.5,0.75
2217,22,16,Soy,0.73,86.3,0.58
2218,22,17,Corn,0.83,87.7,0.64
2219,22,18,Rice,0.71,62.6,0.59
2220,22,19,Corn,0.61,64.9,0.61
2221,22,20,Soy,0.83,70.8,0.67
2222,22,21,Barley,0.93,81.5,0.6
2223,22,22,Barley,0.75,64.5,0.63
2224,22,23,Rice,0.78,64.6,0.7
2225,22,24,Rice,0.7,76.4,0.46
2226,22,25,Wheat,0.79,77.7,0.73
2227,22,26,Rice,0.75,62.6,0.88
2228,22,27,Barley,0.87,72.2,0.42
2229,22,28,Barley,0.62,82.0,0.85
2230,22,29,Wheat,0.74,70.2,0.55
2231,22,30,Soy,0.66,67.3,0.85
2232,22,31,Corn,0.55,63.4,0.55
2233,22,32,Barley,0.69,73.9,0.73
2234,22,33,Corn,0.98,88.2,0.63
2235,22,34,Rice,0.73,78.4,0.75
2236,22,35,Rice,0.77,62.0,0.72
2237,22,36,Soy,0.87,67.8,0.88
2238,22,37,Corn,0.99,82.2,0.47
2239,22,38,Barley,0.71,82.7,0.86
2240,22,39,Wheat,0.76,71.3,0.45
2241,22,40,Barley,0.98,62.0,0.77
2242,22,41,Corn,0.71,76.1,0.59
2243,22,42,Corn,0.9,82.0,0.34
2244,22,43,Barley,0.72,70.0,0.32
2245,22,44,Barley,0.61,83.7,0.61
2246,22,45,Soy,0.97,69.9,0.32
2247,22,46,Rice,0.86,65.1,0.87
2248,22,47,Soy,0.93,84.0,0.4
2249,22,48,Barley,0.56,64.0,0.59
2250,22,49,Barley,0.85,67.3,0.53
2251,22,50,Wheat,0.82,85.6,0.61
2252,22,51,Rice,0.74,75.7,0.43
2253,22,52,Wheat,0.57,64.6,0.82
2254,22,53,Rice,0.71,78.5,0.31
2255,22,54,Rice,0.81,77.6,0.64
2256,22,55,Corn,0.84,76.5,0.51
2257,22,56,Rice,0.56,70.2,0.43
2258,22,57,Barley,0.72,72.2,0.43
2259,22,58,Rice,0.71,82.8,0.41
2260,22,59,Soy,0.89,87.8,0.66
2261,22,60,Corn,0.52,77.3,0.83
2262,22,61,Wheat,0.89,88.0,0.54
2263,22,62,Rice,0.89,65.3,0.4
2264,22,63,Wheat,0.85,68.7,0.33
2265,22,64,Barley,0.95,85.1,0.79
2266,22,65,Wheat,0.73,88.9,0.43
2267,22,66,Rice,0.55,86.7,0.74
2268,22,67,Wheat,0.67,74.7,0.62
2269,22,68,Barley,0.81,84.3,0.68
2270,22,69,Rice,0.66,66.0,0.65
2271,22,70,Wheat,0.82,69.5,0.87
2272,22,71,Wheat,0.52,90.0,0.36
2273,22,72,Barley,0.54,65.4,0.69
2274,22,73,Soy,0.51,67.3,0.37
2275,22,74,Soy,0.99,81.7,0.42
2276,22,75,Corn,0.63,80.1,0.7
2277,22,76,Barley,0.9,81.5,0.67
2278,22,77,Soy,0.94,88.5,0.59
2279,22,78,Wheat,0.58,63.6,0.76
2280,22,79,Barley,0.6,77.3,0.72
2281,22,80,Wheat,0.69,67.7,0.34
2282,22,81,Wheat,0.75,71.8,0.69
2283,22,82,Corn,0.77,69.7,0.53
2284,22,83,Corn,0.69,87.9,0.58
2285,22,84,Rice,0.79,88.4,0.61
2286,22,85,Barley,0.87,74.9,0.5
2287,22,86,Soy,0.85,81.9,0.57
2288,22,87,Corn,0.52,66.3,0.64
2289,22,88,Barley,0.8,70.1,0.34
2290,22,89,Corn,0.86,79.7,0.64
2291,22,90,Soy,0.6,80.2,0.51
2292,22,91,Corn,0.8,87.3,0.64
2293,22,92,Rice,0.56,82.6,0.57
2294,22,93,Barley,0.83,85.3,0.41
2295,22,94,Barley,0.81,84.7,0.37
2296,22,95,Wheat,0.62,68.1,0.82
2297,22,96,Rice,0.94,84.4,0.54
2298,22,97,Corn,0.9,66.2,0.67
2299,22,98,Wheat,0.87,60.4,0.35
2300,22,99,Corn,0.73,78.5,0.55
2301,23,0,Rice,0.61,70.9,0.72
2302,23,1,Wheat,0.89,80.1,0.88
2303,23,2,Soy,0.61,66.7,0.63
2304,23,3,Barley,0.74,67.5,0.41
2305,23,4,Rice,0.69,87.0,0.31
2306,23,5,Rice,0.6,79.9,0.51
2307,23,6,Corn,0.81,62.7,0.54
2308,23,7,Soy,0.99,70.5,0.6
2309,23,8,Soy,0.74,79.5,0.3
2310,23,9,Rice,0.75,81.5,0.73
2311,23,10,Rice,0.69,74.9,0.69
2312,23,11,Barley,0.61,67.6,0.31
2313,23,12,Soy,0.64,80.1,0.5
2314,23,13,Rice,0.94,62.5,0.52
2315,23,14,Barley,0.97,83.8,0.47
2316,23,15,Corn,0.91,82.7,0.48
2317,23,16,Soy,0.51,68.6,0.56
2318,23,17,Wheat,0.8,61.8,0.72
2319,23,18,Wheat,0.77,62.7,0.71
2320,23,19,Rice,0.89,72.8,0.55
2321,23,20,Rice,0.89,65.5,0.67
2322,23,21,Barley,0.72,73.1,0.34
2323,23,22,Rice,0.64,61.7,0.76
2324,23,23,Rice,0.55,73.3,0.56
2325,23,24,Barley,0.81,87.1,0.35
2326,23,25,Wheat,0.64,80.3,0.52
2327,23,26,Barley,0.98,61.9,0.73
2328,23,27,Soy,0.52,62.5,0.37
2329,23,28,Soy,0.98,75.2,0.79
2330,23,29,Rice,0.75,67.9,0.72
2331,23,30,Rice,0.8,73.2,0.35
2332,23,31,Wheat,0.79,83.0,0.89
2333,23,32,Wheat,0.88,71.8,0.87
2334,23,33,Corn,0.55,69.0,0.38
2335,23,34,Soy,0.94,86.9,0.42
2336,23,35,Soy,0.9,81.4,0.51
2337,23,36,Corn,0.93,79.0,0.89
2338,23,37,Corn,0.74,62.2,0.72
2339,23,38,Soy,0.85,75.0,0.85
2340,23,39,Rice,0.73,86.8,0.47
2341,23,40,Soy,0.57,84.7,0.82
2342,23,41,Corn,0.65,61.9,0.37
2343,23,42,Wheat,0.64,82.5,0.9
2344,23,43,Barley,0.58,86.2,0.36
2345,23,44,Wheat,0.62,67.3,0.56
2346,23,45,Wheat,0.75,75.6,0.79
2347,23,46,Corn,0.71,86.6,0.81
2348,23,47,Soy,0.66,86.4,0.82
2349,23,48,Corn,0.95,72.4,0.47
2350,23,49,Corn,0.89,75.2,0.7
2351,23,50,Rice,0.5,63.2,0.43
2352,23,51,Rice,0.79,76.0,0.6
2353,23,52,Barley,0.85,85.8,0.81
2354,23,53,Rice,0.53,65.2,0.55
2355,23,54,Barley,0.56,73.7,0.37
2356,23,55,Wheat,0.64,79.3,0.31
2357,23,56,Wheat,0.81,61.5,0.84
2358,23,57,Corn,0.96,61.1,0.37
2359,23,58,Wheat,0.74,85.5,0.83
2360,23,59,Rice,0.99,89.0,0.36
2361,23,60,Rice,0.97,82.8,0.44
2362,23,61,Rice,0.82,88.9,0.74
2363,23,62,Soy,0.73,64.6,0.4
2364,23,63,Rice,0.84,86.1,0.83
2365,23,64,Corn,0.9,87.2,0.43
2366,23,65,Corn,0.97,68.7,0.52
2367,23,66,Wheat,0.88,79.4,0.82
2368,23,67,Barley,0.7,69.2,0.51
2369,23,68,Soy,0.75,63.3,0.65
2370,23,69,Barley,0.52,84.4,0.49
2371,23,70,Soy,0.51,87.2,0.59
2372,23,71,Corn,0.64,63.3,0.58
2373,23,72,Corn,0.9,79.4,0.59
2374,23,73,Soy,0.66,89.1,0.52
2375,23,74,Wheat,0.56,68.2,0.73
2376,23,75,Rice,0.68,82.5,0.51
2377,23,76,Rice,0.65,72.4,0.38
2378,23,77,Barley,0.99,61.9,0.66
2379,23,78,Corn,0.99,81.0,0.47
2380,23,79,Rice,0.87,67.4,0.32
2381,23,80,Corn,0.91,77.9,0.33
2382,23,81,Corn,0.63,62.1,0.59
2383,23,82,Corn,0.77,63.6,0.88
2384,23,83,Rice,1.0,60.2,0.35
2385,23,84,Rice,0.66,66.5,0.5
2386,23,85,Rice,0.99,63.9,0.32
2387,23,86,Soy,0.59,68.8,0.68
2388,23,87,Rice,0.81,66.1,0.65
2389,23,88,Corn,0.89,67.9,0.47
2390,23,89,Corn,0.8,63.9,0.76
2391,23,90,Barley,0.65,65.3,0.32
2392,23,91,Wheat,0.91,68.5,0.38
2393,23,92,Soy,0.6,73.1,0.33
2394,23,93,Barley,0.72,67.9,0.5
2395,23,94,Soy,0.64,65.6,0.6
2396,23,95,Soy,0.75,79.1,0.47
2397,23,96,Corn,0.69,70.9,0.49
2398,23,97,Corn,0.59,78.1,0.64
2399,23,98,Corn,0.87,72.0,0.44
2400,23,99,Corn,0.59,72.4,0.47
2401,24,0,Barley,0.77,71.3,0.84
2402,24,1,Wheat,0.9,85.6,0.74
2403,24,2,Wheat,0.74,71.5,0.6
2404,24,3,Barley,0.94,78.0,0.72
2405,24,4,Wheat,0.71,74.0,0.56
2406,24,5,Rice,0.99,77.8,0.85
2407,24,6,Rice,0.51,65.9,0.41
2408,24,7,Rice,0.9,63.6,0.4
2409,24,8,Corn,0.85,77.7,0.34
2410,24,9,Rice,0.81,89.5,0.41
2411,24,10,Soy,0.65,67.7,0.43
2412,24,11,Soy,0.81,60.0,0.82
2413,24,12,Barley,0.8,87.4,0.61
2414,24,13,Soy,0.57,63.9,0.42
2415,24,14,Barley,0.94,86.0,0.81
2416,24,15,Wheat,0.77,75.4,0.35
2417,24,16,Soy,0.54,65.4,0.47
2418,24,17,Soy,0.7,65.9,0.86
2419,24,18,Barley,0.61,75.8,0.88
2420,24,19,Soy,0.58,83.8,0.52
2421,24,20,Barley,0.97,84.3,0.78
2422,24,21,Soy,0.84,67.1,0.39
2423,24,22,Corn,0.65,81.3,0.83
2424,24,23,Wheat,0.84,74.4,0.78
2425,24,24,Soy,0.9,78.6,0.7
2426,24,25,Wheat,0.66,63.9,0.8
2427,24,26,Soy,0.99,73.0,0.64
2428,24,27,Soy,0.94,63.7,0.5
2429,24,28,Corn,0.9,75.1,0.7
2430,24,29,Rice,0.86,61.8,0.7
2431,24,30,Rice,0.52,64.0,0.65
2432,24,31,Wheat,0.51,69.8,0.77
2433,24,32,Wheat,0.58,75.3,0.33
2434,24,33,Corn,0.96,63.4,0.68
2435,24,34,Barley,0.61,86.4,0.65
2436,24,35,Wheat,0.85,68.4,0.43
2437,24,36,Rice,0.99,77.5,0.35
2438,24,37,Corn,0.97,64.3,0.58
2439,24,38,Barley,0.7,82.2,0.45
2440,24,39,Corn,0.84,76.2,0.76
2441,24,40,Rice,0.88,88.0,0.59
2442,24,41,Corn,0.77,80.6,0.88
2443,24,42,Soy,0.76,89.4,0.87
2444,24,43,Rice,0.61,84.4,0.83
2445,24,44,Barley,0.84,75.9,0.68
2446,24,45,Corn,0.65,66.8,0.66
2447,24,46,Rice,0.65,70.2,0.43
2448,24,47,Rice,0.63,71.3,0.73
2449,24,48,Barley,0.53,87.4,0.85
2450,24,49,Rice,0.92,67.7,0.49
2451,24,50,Barley,0.93,81.7,0.81
2452,24,51,Rice,0.86,77.6,0.55
2453,24,52,Corn,0.96,65.2,0.87
2454,24,53,Barley,0.82,68.0,0.54
2455,24,54,Barley,0.82,68.5,0.76
2456,24,55,Rice,0.94,65.4,0.79
2457,24,56,Soy,0.6,83.5,0.73
2458,24,57,Barley,0.72,69.4,0.53
2459,24,58,Soy,0.85,76.0,0.39
2460,24,59,Wheat,0.63,82.1,0.36
2461,24,60,Corn,0.61,89.1,0.36
2462,24,61,Soy,0.95,87.3,0.76
2463,24,62,Corn,1.0,66.4,0.53
2464,24,63,Barley,0.69,86.8,0.53
2465,24,64,Corn,0.62,85.4,0.42
2466,24,65,Soy,0.7,60.9,0.43
2467,24,66,Barley,0.65,86.5,0.53
2468,24,67,Soy,0.91,76.0,0.43
2469,24,68,Barley,0.95,65.7,0.68
2470,24,69,Soy,0.7,89.9,0.81
2471,24,70,Barley,0.8,69.4,0.71
2472,24,71,Soy,0.54,65.6,0.48
2473,24,72,Wheat,0.73,65.2,0.49
2474,24,73,Soy,0.5,75.8,0.67
2475,24,74,Soy,0.84,65.2,0.67
2476,24,75,Wheat,0.59,75.6,0.75
2477,24,76,Corn,0.94,82.1,0.86
2478,24,77,Barley,0.82,88.5,0.44
2479,24,78,Soy,0.96,71.0,0.47
2480,24,79,Corn,0.97,89.3,0.73
2481,24,80,Rice,0.58,89.7,0.37
2482,24,81,Corn,0.76,77.6,0.44
2483,24,82,Rice,0.6,69.1,0.44
2484,24,83,Barley,0.73,85.6,0.43
2485,24,84,Rice,0.73,61.6,0.72
2486,24,85,Wheat,0.87,73.2,0.42
2487,24,86,Wheat,0.99,79.0,0.82
2488,24,87,Corn,0.81,89.4,0.64
2489,24,88,Wheat,0.91,80.9,0.61
2490,24,89,Wheat,0.7,66.9,0.53
2491,24,90,Corn,0.54,85.6,0.44
2492,24,91,Soy,0.76,79.7,0.4
2493,24,92,Barley,0.95,85.9,0.42
2494,24,93,Rice,0.62,80.9,0.86
2495,24,94,Corn,0.63,70.4,0.67
2496,24,95,Wheat,0.55,63.5,0.59
2497,24,96,Rice,1.0,80.8,0.32
2498,24,97,Soy,0.71,66.1,0.87
2499,24,98,Barley,0.65,62.0,0.75
2500,24,99,Barley,0.96,68.8,0.41
2501,25,0,Wheat,0.91,69.5,0.55
2502,25,1,Soy,0.94,89.8,0.68
2503,25,2,Barley,0.98,76.9,0.41
2504,25,3,Rice,0.93,89.7,0.59
2505,25,4,Rice,0.99,83.2,0.73
2506,25,5,Wheat,0.82,74.8,0.39
2507,25,6,Soy,0.62,68.5,0.45
2508,25,7,Rice,0.58,66.7,0.6
2509,25,8,Barley,0.8,67.0,0.72
2510,25,9,Rice,0.68,85.8,0.64
2511,25,10,Barley,0.57,71.9,0.43
2512,25,11,Soy,0.9,73.5,0.79
2513,25,12,Wheat,0.67,78.5,0.61
2514,25,13,Wheat,0.72,61.7,0.37
2515,25,14,Wheat,0.81,74.2,0.44
2516,25,15,Corn,0.7,60.5,0.88
2517,25,16,Wheat,0.93,82.3,0.72
2518,25,17,Wheat,0.99,60.7,0.5
2519,25,18,Barley,0.69,81.2,0.45
2520,25,19,Soy,0.59,66.0,0.58
2521,25,20,Soy,0.64,84.4,0.4
2522,25,21,Rice,0.84,69.5,0.44
2523,25,22,Wheat,0.54,87.1,0.72
2524,25,23,Soy,0.84,82.2,0.81
2525,25,24,Soy,0.76,66.3,0.34
2526,25,25,Soy,0.52,86.5,0.66
2527,25,26,Soy,0.71,60.6,0.66
2528,25,27,Barley,0.62,78.6,0.53
2529,25,28,Wheat,0.57,85.2,0.77
2530,25,29,Soy,0.97,63.9,0.6
2531,25,30,Barley,0.65,61.4,0.39
2532,25,31,Corn,0.75,86.7,0.68
2533,25,32,Rice,0.81,68.9,0.66
2534,25,33,Barley,0.81,80.0,0.9
2535,25,34,Rice,0.69,85.1,0.43
2536,25,35,Rice,0.63,63.3,0.66
2537,25,36,Corn,0.78,71.3,0.64
2538,25,37,Corn,0.9,81.8,0.49
2539,25,38,Corn,0.95,62.3,0.76
2540,25,39,Barley,0.8,82.5,0.52
2541,25,40,Corn,0.76,86.4,0.7
2542,25,41,Soy,0.98,83.8,0.54
2543,25,42,Barley,0.6,67.2,0.78
2544,25,43,Wheat,0.51,85.2,0.9
2545,25,44,Corn,0.75,80.7,0.71
2546,25,45,Barley,0.53,82.4,0.77
2547,25,46,Corn,0.53,82.4,0.33
2548,25,47,Rice,0.52,73.5,0.84
2549,25,48,Soy,0.81,87.0,0.8
2550,25,49,Rice,0.81,63.7,0.38
2551,25,50,Corn,0.63,88.8,0.67
2552,25,51,Barley,0.72,60.2,0.82
2553,25,52,Soy,0.71,83.0,0.68
2554,25,53,Rice,0.75,65.6,0.83
2555,25,54,Soy,0.6,61.9,0.73
2556,25,55,Soy,0.91,75.0,0.56
2557,25,56,Corn,0.64,75.4,0.87
2558,25,57,Soy,0.66,80.1,0.85
2559,25,58,Wheat,0.83,77.8,0.34
2560,25,59,Wheat,0.99,60.9,0.4
2561,25,60,Rice,0.6,66.1,0.65
2562,25,61,Rice,0.68,81.5,0.67
2563,25,62,Barley,0.69,88.3,0.84
2564,25,63,Corn,0.76,83.0,0.39
2565,25,64,Rice,0.92,89.6,0.53
2566,25,65,Barley,0.86,63.7,0.89
2567,25,66,Rice,0.6,88.8,0.82
2568,25,67,Barley,0.86,71.2,0.85
2569,25,68,Corn,0.56,76.8,0.32
2570,25,69,Corn,0.6,89.3,0.43
2571,25,70,Rice,0.7,73.4,0.58
2572,25,71,Wheat,0.67,69.4,0.82
2573,25,72,Soy,0.93,83.7,0.57
2574,25,73,Rice,1.0,81.1,0.4
2575,25,74,Barley,0.6,60.7,0.67
2576,25,75,Corn,0.83,74.6,0.84
2577,25,76,Rice,0.79,87.7,0.34
2578,25,77,Corn,0.88,76.4,0.6
2579,25,78,Rice,0.85,78.4,0.89
2580,25,79,Corn,0.64,74.6,0.35
2581,25,80,Wheat,0.92,77.6,0.54
2582,25,81,Barley,0.74,68.9,0.43
2583,25,82,Rice,0.97,66.1,0.37
2584,25,83,Corn,0.78,71.8,0.73
2585,25,84,Rice,0.65,67.0,0.34
2586,25,85,Barley,0.95,87.3,0.85
2587,25,86,Rice,0.91,64.5,0.87
2588,25,87,Soy,0.97,67.2,0.65
2589,25,88,Corn,0.95,83.7,0.67
2590,25,89,Barley,0.62,63.1,0.84
2591,25,90,Wheat,0.91,83.9,0.64
2592,25,91,Soy,0.8,77.3,0.42
2593,25,92,Rice,0.7,73.8,0.52
2594,25,93,Rice,0.5,86.1,0.59
2595,25,94,Soy,0.85,72.0,0.72
2596,25,95,Wheat,0.93,68.2,0.58
2597,25,96,Wheat,0.8,76.3,0.87
2598,25,97,Rice,0.66,76.7,0.66
2599,25,98,Rice,0.53,63.7,0.62
2600,25,99,Wheat,0.83,83.6,0.77
2601,26,0,Wheat,0.7,71.2,0.42
2602,26,1,Wheat,0.75,63.8,0.6
2603,26,2,Rice,0.78,63.0,0.31
2604,26,3,Corn,0.88,77.0,0.56
2605,26,4,Soy,0.77,71.2,0.39
2606,26,5,Wheat,0.76,69.5,0.78
2607,26,6,Rice,0.74,73.8,0.53
2608,26,7,Barley,0.71,83.8,0.58
2609,26,8,Rice,0.81,65.1,0.32
2610,26,9,Corn,0.51,63.6,0.32
2611,26,10,Corn,0.86,86.1,0.46
2612,26,11,Wheat,0.66,84.3,0.72
2613,26,12,Soy,0.69,64.9,0.75
2614,26,13,Rice,0.81,76.8,0.9
2615,26,14,Soy,0.62,76.3,0.77
2616,26,15,Barley,0.83,83.2,0.69
2617,26,16,Soy,0.56,69.9,0.72
2618,26,17,Soy,0.82,61.9,0.54
2619,26,18,Wheat,0.86,65.6,0.88
2620,26,19,Barley,0.85,66.4,0.67
2621,26,20,Corn,0.89,74.0,0.31
2622,26,21,Soy,0.76,75.1,0.51
2623,26,22,Barley,0.93,66.2,0.38
2624,26,23,Barley,0.62,69.6,0.44
2625,26,24,Corn,0.69,83.5,0.64
2626,26,25,Wheat,0.98,61.3,0.56
2627,26,26,Barley,0.89,82.3,0.57
2628,26,27,Corn,0.87,89.3,0.56
2629,26,28,Rice,0.86,82.8,0.42
2630,26,29,Barley,0.56,88.0,0.36
2631,26,30,Rice,0.98,67.9,0.56
2632,26,31,Rice,0.65,75.5,0.46
2633,26,32,Barley,0.57,72.4,0.49
2634,26,33,Corn,0.51,68.2,0.36
2635,26,34,Rice,0.69,61.2,0.77
2636,26,35,Wheat,0.84,82.8,0.34
2637,26,36,Soy,0.7,81.7,0.72
2638,26,37,Rice,0.9,77.0,0.68
2639,26,38,Rice,0.59,89.2,0.33
2640,26,39,Soy,0.58,86.0,0.8
2641,26,40,Corn,0.63,76.9,0.64
2642,26,41,Wheat,0.53,87.6,0.73
2643,26,42,Wheat,0.92,76.8,0.65
2644,26,43,Rice,0.57,85.1,0.45
2645,26,44,Barley,0.69,75.0,0.48
2646,26,45,Barley,0.73,84.2,0.9
2647,26,46,Rice,0.62,73.4,0.78
2648,26,47,Barley,0.94,77.1,0.8
2649,26,48,Wheat,0.87,65.9,0.46
2650,26,49,Wheat,0.51,78.5,0.77
2651,26,50,Soy,0.72,83.9,0.51
2652,26,51,Wheat,0.57,85.1,0.5
2653,26,52,Corn,0.82,83.1,0.49
2654,26,53,Wheat,0.75,60.3,0.37
2655,26,54,Rice,0.9,88.0,0.36
2656,26,55,Barley,0.84,61.8,0.72
2657,26,56,Barley,0.91,81.3,0.6
2658,26,57,Wheat,0.94,84.7,0.79
2659,26,58,Wheat,0.59,83.0,0.77
2660,26,59,Barley,0.79,83.2,0.51
2661,26,60,Barley,0.58,66.7,0.38
2662,26,61,Wheat,0.62,62.6,0.47
2663,26,62,Corn,0.61,74.2,0.63
2664,26,63,Corn,0.68,79.0,0.78
2665,26,64,Barley,0.89,84.7,0.57
2666,26,65,Soy,0.66,70.6,0.66
2667,26,66,Corn,0.87,84.7,0.63
2668,26,67,Rice,0.5,75.0,0.43
2669,26,68,Barley,0.79,83.6,0.56
2670,26,69,Corn,0.64,66.8,0.7
2671,26,70,Wheat,0.87,83.0,0.33
2672,26,71,Soy,1.0,66.4,0.66
2673,26,72,Wheat,0.77,62.4,0.84
2674,26,73,Wheat,0.77,83.6,0.85
2675,26,74,Soy,0.99,83.4,0.81
2676,26,75,Barley,0.68,63.3,0.43
2677,26,76,Wheat,0.7,72.8,0.82
2678,26,77,Barley,0.85,60.9,0.37
2679,26,78,Barley,0.75,81.7,0.49
2680,26,79,Barley,0.88,83.4,0.54
2681,26,80,Wheat,0.71,80.1,0.42
2682,26,81,Barley,0.84,75.8,0.82
2683,26,82,Wheat,0.89,64.1,0.74
2684,26,83,Barley,0.82,89.6,0.73
2685,26,84,Rice,0.6,67.7,0.86
2686,26,85,Wheat,0.76,85.2,0.76
2687,26,86,Rice,0.98,62.3,0.56
2688,26,87,Barley,0.55,65.7,0.38
2689,26,88,Wheat,0.85,80.6,0.8
2690,26,89,Soy,0.89,61.3,0.73
2691,26,90,Rice,0.84,60.2,0.66
2692,26,91,Corn,0.56,78.5,0.75
2693,26,92,Corn,0.54,80.2,0.75
2694,26,93,Soy,0.75,81.3,0.75
2695,26,94,Soy,0.66,85.9,0.57
2696,26,95,Corn,0.7,69.5,0.62
2697,26,96,Wheat,0.64,62.6,0.78
2698,26,97,Barley,0.91,71.9,0.86
2699,26,98,Wheat,0.93,67.6,0.61
2700,26,99,Corn,0.51,88.7,0.72
2701,27,0,Rice,0.91,66.0,0.6
2702,27,1,Rice,0.84,81.0,0.55
2703,27,2,Barley,0.73,87.7,0.77
2704,27,3,Barley,0.54,80.1,0.39
2705,27,4,Corn,0.83,62.0,0.57
2706,27,5,Corn,0.63,87.8,0.65
2707,27,6,Barley,0.77,64.4,0.72
2708,27,7,Rice,0.61,66.0,0.83
2709,27,8,Soy,0.94,81.9,0.4
2710,27,9,Soy,0.67,74.8,0.55
2711,27,10,Soy,0.84,83.3,0.44
2712,27,11,Rice,0.75,64.9,0.63
2713,27,12,Wheat,0.96,85.7,0.42
2714,27,13,Wheat,0.61,69.1,0.44
2715,27,14,Rice,0.98,75.6,0.37
2716,27,15,Wheat,0.88,63.4,0.64
2717,27,16,Soy,0.85,70.5,0.78
2718,27,17,Rice,0.92,70.8,0.38
2719,27,18,Barley,0.83,89.0,0.78
2720,27,19,Rice,0.56,84.9,0.88
2721,27,20,Corn,0.85,61.7,0.59
2722,27,21,Soy,0.72,68.6,0.62
2723,27,22,Soy,0.78,66.2,0.76
2724,27,23,Corn,0.7,69.6,0.75
2725,27,24,Soy,0.59,60.4,0.36
2726,27,25,Corn,0.74,83.5,0.8
2727,27,26,Corn,0.53,64.2,0.37
2728,27,27,Soy,0.53,66.1,0.64
2729,27,28,Rice,0.77,79.7,0.6
2730,27,29,Corn,0.59,78.9,0.8
2731,27,30,Barley,0.81,84.8,0.38
2732,27,31,Corn,0.6,64.1,0.69
2733,27,32,Barley,0.9,66.6,0.84
2734,27,33,Rice,0.57,86.3,0.63
2735,27,34,Corn,0.72,80.0,0.82
2736,27,35,Corn,0.73,62.4,0.83
2737,27,36,Corn,0.81,62.8,0.45
2738,27,37,Barley,0.7,76.0,0.83
2739,27,38,Rice,0.83,82.5,0.71
2740,27,39,Soy,0.88,79.3,0.82
2741,27,40,Wheat,0.56,80.3,0.46
2742,27,41,Corn,0.54,77.2,0.53
2743,27,42,Corn,0.84,86.4,0.66
2744,27,43,Corn,0.93,86.9,0.75
2745,27,44,Soy,0.74,78.2,0.89
2746,27,45,Rice,0.82,81.9,0.34
2747,27,46,Barley,0.65,73.9,0.63
2748,27,47,Soy,0.94,68.1,0.63
2749,27,48,Rice,0.89,79.1,0.84
2750,27,49,Wheat,0.79,84.5,0.44
2751,27,50,Rice,0.65,67.9,0.4
2752,27,51,Rice,0.72,78.8,0.59
2753,27,52,Barley,0.64,78.7,0.74
2754,27,53,Rice,0.72,87.6,0.88
2755,27,54,Rice,0.52,82.8,0.64
2756,27,55,Corn,0.55,84.3,0.74
2757,27,56,Barley,0.61,77.1,0.47
2758,27,57,Rice,0.95,81.8,0.71
2759,27,58,Rice,0.73,67.3,0.45
2760,27,59,Corn,0.74,77.4,0.6
2761,27,60,Barley,0.76,79.9,0.33
2762,27,61,Wheat,0.75,85.0,0.49
2763,27,62,Barley,0.54,65.0,0.77
2764,27,63,Soy,0.66,69.8,0.34
2765,27,64,Rice,0.53,83.7,0.49
2766,27,65,Soy,0.53,73.0,0.4
2767,27,66,Soy,0.54,74.5,0.68
2768,27,67,Wheat,0.95,78.6,0.75
2769,27,68,Rice,0.61,81.8,0.37
2770,27,69,Barley,0.53,68.6,0.61
2771,27,70,Corn,0.5,85.9,0.71
2772,27,71,Rice,0.81,70.9,0.89
2773,27,72,Soy,0.81,67.8,0.43
2774,27,73,Soy,0.63,81.0,0.34
2775,27,74,Rice,0.64,70.8,0.45
2776,27,75,Wheat,0.67,75.2,0.64
2777,27,76,Barley,0.68,69.9,0.68
2778,27,77,Corn,0.89,85.6,0.53
2779,27,78,Wheat,0.97,75.0,0.56
2780,27,79,Barley,0.79,62.0,0.63
2781,27,80,Rice,0.7,61.7,0.39
2782,27,81,Wheat,0.65,70.9,0.88
2783,27,82,Corn,0.91,72.2,0.7
2784,27,83,Barley,0.55,61.1,0.61
2785,27,84,Rice,0.72,85.6,0.74
2786,27,85,Barley,0.83,75.2,0.36
2787,27,86,Corn,0.63,76.4,0.77
2788,27,87,Rice,0.57,79.6,0.42
2789,27,88,Soy,0.83,66.5,0.35
2790,27,89,Soy,0.8,75.7,0.83
2791,27,90,Wheat,0.81,66.7,0.72
2792,27,91,Rice,0.99,72.5,0.32
2793,27,92,Rice,0.66,78.8,0.86
2794,27,93,Wheat,0.99,67.1,0.9
2795,27,94,Barley,0.52,86.5,0.67
2796,27,95,Wheat,0.52,68.8,0.39
2797,27,96,Rice,0.93,69.1,0.61
2798,27,97,Soy,0.66,87.6,0.71
2799,27,98,Barley,0.68,71.7,0.41
2800,27,99,Rice,0.53,64.1,0.53
2801,28,0,Corn,0.5,72.8,0.37
2802,28,1,Soy,0.82,70.2,0.65
2803,28,2,Soy,0.76,74.9,0.51
2804,28,3,Wheat,0.86,78.4,0.51
2805,28,4,Rice,0.61,69.9,0.58
2806,28,5,Rice,0.92,81.3,0.45
2807,28,6,Wheat,0.63,69.1,0.67
2808,28,7,Rice,0.72,85.2,0.7
2809,28,8,Rice,0.68,88.9,0.45
2810,28,9,Soy,0.93,60.4,0.76
2811,28,10,Barley,0.91,63.5,0.33
2812,28,11,Corn,0.72,75.3,0.72
2813,28,12,Corn,0.68,78.7,0.56
2814,28,13,Barley,0.89,87.3,0.67
2815,28,14,Corn,0.61,78.9,0.54
